THING. · Hangout Prompt Library,,,,,,,,,,,,,,,,,,
Seed library for the first 4 Hangouts. 798 prompts total. Includes original THING. seeds plus Gemini variants. Hot tiers: Flirty / Bold / Spicy / KitKat. KitKat is a locked post-Spicy tier; unlock rule TBD. Adult-only with mutual consent and skip/lower-level controls.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
ID,Hangout,Engine,Round Type,Level,Prompt EN,Prompt ES,Option A EN,Option A ES,Option B EN,Option B ES,Mood,Context,Intensity,Tags,Adult,Reveal Style,Notes,Status
SB-146,Same Brain,same_brain,choice,Standard,Use a paper map on a road trip or follow voice GPS strictly?,¿Usar mapa de papel en un viaje o seguir al GPS por voz estrictamente?,Paper map,Mapa de papel,Voice GPS,GPS por voz,warm,both,1,travel;habits,FALSE,after_both_answer,Navigation style | Source: Gemini,Draft
SB-147,Same Brain,same_brain,choice,Standard,Have a fully clean house but messy car or clean car but messy house?,¿CASA limpia pero coche caótico o COCHE impecable pero casa caótica?,Clean house,Casa limpia,Clean car,Coche limpio,slightly_weird,both,1,habits;lifestyle,FALSE,after_both_answer,Clutter priority | Source: Gemini,Draft
SB-148,Same Brain,same_brain,choice,Standard,Get a text saying 'we need to talk' or get an unexpected phone call?,¿Recibir un 'tenemos que hablar' por msj o una llamada inesperada?,We need to talk text,Texto 'tenemos que hablar',Unexpected call,Llamada inesperada,awkward,both,1,texting;chaos,FALSE,after_both_answer,Anxiety trigger choice | Source: Gemini,Draft
SB-149,Same Brain,same_brain,choice,Standard,Binge an entire series in 2 days or watch one episode per week?,¿Maratonear una serie entera en 2 días o ver 1 episodio por semana?,Binge 2 days,Maratonear en 2 días,One per week,1 por semana,playful,both,1,media;habits,FALSE,after_both_answer,Show watching pace | Source: Gemini,Draft
SB-150,Same Brain,same_brain,choice,Standard,Always have slightly damp socks or always have a eyelash stuck in your eye?,¿Traer siempre calcetines húmedos o una pestaña dentro del ojo?,Damp socks,Calcetines húmedos,Eyelash in eye,Pestaña en el ojo,slightly_weird,both,2,hypothetical;chaos,FALSE,after_both_answer,Minor inconvenience choice | Source: Gemini,Draft
SB-151,Same Brain,same_brain,choice,Standard,Shop online with 20 open tabs or shop physical stores in person?,¿Comprar en línea con 20 pestañas abiertas o comprar en tienda física?,Online tabs,En línea con pestañas,In person physical,En tienda física,clever,both,1,habits;lifestyle,FALSE,after_both_answer,Shopping habits | Source: Gemini,Draft
SB-152,Same Brain,same_brain,choice,Standard,Eat fries with ketchup on top or ketchup on the side for dipping?,¿Ponerle catsup encima a las papas o al lado para remojar?,Ketchup on top,Catsup encima,Ketchup side,Catsup a un lado,random,both,1,food;habits,FALSE,after_both_answer,Fry eating technique | Source: Gemini,Draft
SB-153,Same Brain,same_brain,choice,Standard,Go out in full rain without an umbrella or full sun without sunglasses?,¿Caminar bajo lluvia fuerte sin sombrilla o sol directo sin lentes?,Rain no umbrella,Lluvia sin sombrilla,Sun no glasses,Sol sin lentes,warm,both,1,lifestyle;habits,FALSE,after_both_answer,Weather struggle | Source: Gemini,Draft
SB-154,Same Brain,same_brain,choice,Standard,Send voice notes while walking on a noisy street or text while walking into things?,¿Mandar notas de voz en la calle ruidosa o chatear caminando y chocar?,Voice note street,Nota de voz en calle,Text and bump,Chatear y chocar,chaotic,both,1,texting;chaos,FALSE,after_both_answer,Street texting style | Source: Gemini,Draft
SB-155,Same Brain,same_brain,choice,Standard,Live without air conditioning in summer or live without hot water in winter?,¿Vivir sin aire acondicionado en verano o sin agua caliente en invierno?,No AC summer,Sin aire en verano,No hot water winter,Sin agua caliente en invierno,hypothetical,both,2,comfort;habits,FALSE,after_both_answer,Extreme seasonal comfort | Source: Gemini,Draft
SB-156,Same Brain,same_brain,choice,Standard,Have your phone play music publicly by mistake or text your secret to a group chat?,¿Que se reproduzca música fuerte por error o mandar tu secreto a un grupo?,Public music play,Música en público,Secret to group,Secreto a grupo,awkward,both,2,chaos;awkward,FALSE,after_both_answer,Public digital fail | Source: Gemini,Draft
SB-157,Same Brain,same_brain,choice,Standard,Plan every minute of a date or just meet up and figure it out?,¿Planear cada minuto de una cita o reunirse y ver qué sale?,Plan every minute,Planear cada minuto,Figure it out,Ver qué sale,cute,both,1,lifestyle;attraction,FALSE,after_both_answer,Date planning style | Source: Gemini,Draft
SB-158,Same Brain,same_brain,choice,Standard,Eat only spicy food for a week or only sweet food for a week?,¿Comer solo picoso una semana o solo dulce una semana?,Spicy only,Solo picoso,Sweet only,Solo dulce,playful,both,1,food;habits,FALSE,after_both_answer,Flavor restriction choice | Source: Gemini,Draft
SB-159,Same Brain,same_brain,choice,Standard,Sleep in a room that is ice cold with heavy blankets or warm room with no sheet?,¿Cuarto helado con cobijas pesadas o cuarto tibio sin cobija?,Ice cold room,Cuarto helado,Warm room no sheet,Cuarto tibio,warm,both,1,comfort;habits,FALSE,after_both_answer,Sleep temperature preference | Source: Gemini,Draft
SB-160,Same Brain,same_brain,choice,Standard,Take photos of every single moment on a trip or take zero photos and live it?,¿Tomar foto a cada momento en un viaje o tomar cero fotos y vivirlo?,Photos everywhere,Fotos a todo,Zero photos,Cero fotos,clever,both,1,travel;media,FALSE,after_both_answer,Travel photography habit | Source: Gemini,Draft
SB-161,Same Brain,same_brain,choice,Standard,Re-read your childhood diary out loud or show your internet search history?,¿Leer tu diario de infancia en voz alta o mostrar tu historial de búsqueda?,Childhood diary,Diario de infancia,Search history,Historial de búsqueda,chaotic,both,2,memories;chaos,FALSE,after_both_answer,Nostalgia vs privacy | Source: Gemini,Draft
SB-162,Same Brain,same_brain,choice,Standard,Always have a song stuck in your head or always forget why you walked into a room?,¿Tener siempre una canción pegada o olvidar siempre a qué entraste a un cuarto?,Song stuck,Canción pegada,Forget room purpose,Olvidar a qué entraste,random,both,1,habits;chaos,FALSE,after_both_answer,Brain glitch preference | Source: Gemini,Draft
SB-163,Same Brain,same_brain,choice,Standard,Drink hot tea before bed or iced water in the middle of the night?,¿Té caliente antes de dormir o agua helada a medianoche?,Hot tea night,Té caliente de noche,Ice water midnight,Agua helada a medianoche,cute,both,1,comfort;habits,FALSE,after_both_answer,Night drink habit | Source: Gemini,Draft
SB-164,Same Brain,same_brain,choice,Standard,Be stuck in a traffic jam for 2 hours or walk in heavy rain for 30 minutes?,¿Estar 2 horas en el tráfico o caminar 30 min bajo lluvia fuerte?,2hr traffic jam,2 horas en tráfico,30min rain walk,30 min bajo lluvia,awkward,both,1,lifestyle;chaos,FALSE,after_both_answer,Commute nightmare preference | Source: Gemini,Draft
SB-165,Same Brain,same_brain,choice,Standard,Keep old movie tickets and receipts for nostalgia or throw everything away instantly?,¿Guardar boletos de cine viejos por nostalgia o tirar todo a la basura?,Keep tickets,Guardar boletos,Throw instantly,Tirar todo de una,warm,both,1,memories;habits,FALSE,after_both_answer,Sentimental hoarding | Source: Gemini,Draft
SB-166,Same Brain,same_brain,choice,Standard,Eat dinner at a busy communal counter table or a quiet private booth?,¿Cenar en una barra común con gente o en un sillón privado y tranquilo?,Communal table,Barra común,Private booth,Sillón privado,clever,both,1,lifestyle;food,FALSE,after_both_answer,Restaurant seating vibe | Source: Gemini,Draft
SB-167,Same Brain,same_brain,choice,Standard,Spontaneously adopt a pet or plan for 2 years before getting one?,¿Adoptar una mascota de forma espontánea o planearlo durante 2 años?,Spontaneous pet,Mascota espontánea,Plan 2 years,Planear 2 años,playful,both,1,lifestyle;habits,FALSE,after_both_answer,Pet adoption mindset | Source: Gemini,Draft
SB-168,Same Brain,same_brain,choice,Standard,Never use headphones again or never use speakers again?,¿No usar audífonos nunca más o no usar bocinas jamás?,No headphones,Sin audífonos,No speakers,Sin bocinas,random,both,1,media;habits,FALSE,after_both_answer,Audio gear choice | Source: Gemini,Draft
SB-169,Same Brain,same_brain,choice,Standard,Arrive at the airport 3 hours early or sprint to the gate as it closes?,¿Llegar 3 horas antes al aeropuerto o correr a la puerta mientras cierra?,3 hours early,3 horas antes,Sprint to gate,Correr a la puerta,chaotic,both,1,travel;habits,FALSE,after_both_answer,Airport stress level | Source: Gemini,Draft
SB-170,Same Brain,same_brain,choice,Standard,Eat crunchy peanut butter or smooth peanut butter?,¿Crema de cacahuate crujiente o crema suave?,Crunchy PB,Crujiente,Smooth PB,Suave,cute,both,1,food;comfort,FALSE,after_both_answer,Classic spread debate | Source: Gemini,Draft
SB-171,Same Brain,same_brain,choice,Standard,Have your dream job with terrible commute or okay job with 2-minute walk?,¿Trabajo soñado con pésimo traslado o trabajo equis a 2 min caminando?,Dream job long walk,Trabajo soñado traslado largo,Okay job 2min walk,Trabajo ok a 2 min,clever,both,1,lifestyle;habits,FALSE,after_both_answer,Work life balance | Source: Gemini,Draft
SB-172,Same Brain,same_brain,choice,Standard,Accidentally wave back at a stranger who was waving at someone behind you or mishear a prompt 3 times?,¿Devolver el saludo a un extraño por error o pedir que te repitan algo 3 veces?,Wave back wrong,Saludar por error,Mishear 3 times,Pedir repetición 3 veces,awkward,both,1,chaos;awkward,FALSE,after_both_answer,Social awkwardness choice | Source: Gemini,Draft
SB-173,Same Brain,same_brain,choice,Standard,Order coffee with an extremely long customized order or plain black coffee?,¿Pedir café con una orden súper larga y personalizada o café negro simple?,Long custom order,Orden personalizada,Plain black coffee,Café negro simple,slightly_weird,both,1,food;habits,FALSE,after_both_answer,Coffee order complexity | Source: Gemini,Draft
SB-174,Same Brain,same_brain,choice,Standard,Watch a movie preview/trailer before deciding or pick purely based on the poster?,¿Ver el tráiler antes de elegir peli o elegir solo por el póster?,Watch trailer,Ver tráiler,Pick by poster,Elegir por póster,warm,both,1,media;habits,FALSE,after_both_answer,Movie selection habit | Source: Gemini,Draft
SB-175,Same Brain,same_brain,choice,Standard,Wear bright neon colors or strictly neutral tones every day?,¿Usar colores neón llamativos o tonos neutros todos los días?,Bright neon,Colores neón,Neutral tones,Tonos neutros,random,both,1,lifestyle;habits,FALSE,after_both_answer,Clothing style palette | Source: Gemini,Draft
SB-176,Same Brain,same_brain,choice,Standard,Have a sudden power outage during a storm or extreme summer heat wave outage?,¿Apagón durante una tormenta de lluvia o apagón en plena ola de calor?,Storm outage,Apagón en tormenta,Heat wave outage,Apagón en ola de calor,cinematic,both,1,hypothetical;chaos,FALSE,after_both_answer,Outage scenario | Source: Gemini,Draft
SB-177,Same Brain,same_brain,choice,Standard,Finish a whole jar of pickles in one sitting or eat an entire box of cereal dry?,¿Comerte un frasco de pepinillos de jalón o una caja de cereal seco?,Pickle jar,Frasco de pepinillos,Dry cereal box,Caja de cereal seco,playful,both,1,food;chaos,FALSE,after_both_answer,Bizarre snack binge | Source: Gemini,Draft
SB-178,Same Brain,same_brain,choice,Standard,Get trapped in a museum overnight or get trapped in a giant grocery store overnight?,¿Quedarte atrapado de noche en un museo o en un supermercado gigante?,Museum overnight,Noche en museo,Grocery overnight,Noche en súper,cinematic,both,1,hypothetical;lifestyle,FALSE,after_both_answer,Overnight venue trap | Source: Gemini,Draft
SB-179,Same Brain,same_brain,choice,Standard,Never use voice messages again or never use phone calls again?,¿No volver a enviar notas de voz jamás o no volver a hacer llamadas?,No voice notes,Sin notas de voz,No calls,Sin llamadas,clever,both,1,texting;communication,FALSE,after_both_answer,Voice communication choice | Source: Gemini,Draft
SB-180,Same Brain,same_brain,choice,Standard,Binge watch old childhood nostalgia cartoons or trendy high-drama thriller shows?,¿Caricaturas de la infancia por nostalgia o series de drama y suspenso de moda?,Nostalgia cartoons,Caricaturas de infancia,Trendy thriller,Drama de moda,cute,both,1,media;memories,FALSE,after_both_answer,Watch session choice | Source: Gemini,Draft
GU-079,Know Me,guess,prediction,Standard,What is my default response when plans get canceled last minute?,¿Cuál es mi respuesta automática cuando cancelan un plan a última hora?,Relieved inside,Alivio secreto,Mildly annoyed,Leve molestia,playful,both,1,habits;lifestyle,FALSE,after_both_answer,Social battery predictor | Source: Gemini,Draft
GU-080,Know Me,guess,prediction,Standard,How do I react when I get a terrible haircut?,¿Cómo reacciono cuando me hacen un pésimo corte de cabello?,Pretend I love it,Digo que me gustó,Hide under a hat,Me pongo gorra,awkward,both,1,reactions;chaos,FALSE,after_both_answer,Haircut fail reaction | Source: Gemini,Draft
GU-081,Know Me,guess,prediction,Standard,What triggers my inner chaos mode faster?,¿Qué activa mi modo caos más rápido?,Empty stomach,Estómago vacío,Slow internet,Internet lento,random,both,1,habits;chaos,FALSE,after_both_answer,Impatience triggers | Source: Gemini,Draft
GU-082,Know Me,guess,prediction,Standard,Am I more likely to overpack or forget key items?,¿Soy más de llevar equipaje de más o de olvidar lo básico?,Overpack everything,Llevar de más,Forget essentials,Olvidar lo básico,playful,both,1,travel;habits,FALSE,after_both_answer,Packing habits | Source: Gemini,Draft
GU-083,Know Me,guess,prediction,Standard,"When I am stressed, do I reach out or disappear for a bit?",¿Cuando me estreso busco hablar o me desaparezco un rato?,Reach out,Busco hablar,Disappear a bit,Me desaparezco,warm,both,2,comfort;habits,FALSE,after_both_answer,Stress response pattern | Source: Gemini,Draft
GU-084,Know Me,guess,prediction,Standard,What is my ultimate comfort food after a long tiring day?,¿Cuál es mi comida de confort definitiva tras un día pesado?,Carbs and cheese,Carbohidratos y queso,Sweet dessert,Algo dulce,warm,both,1,food;comfort,FALSE,after_both_answer,Comfort food craving | Source: Gemini,Draft
GU-085,Know Me,guess,prediction,Standard,How many alarms do I set to wake up in the morning?,¿Cuántas alarmas pongo para despertarme en la mañana?,Just one single alarm,Una sola alarma,At least five alarms,Al menos cinco alarmas,clever,both,1,habits;lifestyle,FALSE,after_both_answer,Morning wake up style | Source: Gemini,Draft
GU-086,Know Me,guess,prediction,Standard,What do I usually do when I can't fall asleep at night?,¿Qué hago usualmente cuando no puedo dormir de noche?,Scroll on my phone,Ver el celular,Read or listen to music,Leer o escuchar música,random,both,1,habits;comfort,FALSE,after_both_answer,Insomnia routine | Source: Gemini,Draft
GU-087,Know Me,guess,prediction,Standard,How do I handle having a huge crush on someone?,¿Cómo manejo cuando alguien me gusta muchísimo?,Act totally chill and unbothered,Me hago el disimulado,Become hyper and talkative,Me pongo hiperactivo/a,cute,both,1,attraction;habits,FALSE,after_both_answer,Crush behavior style | Source: Gemini,Draft
